#!/home/cfbolz/.local/bin/rebench -N -d -v rebench.conf FastBenchmark
[2014-07-15T19:27:36]	125.000000	ms	cpu	array1	Pycket	AllBenchmarks		0	1		nothing
[2014-07-15T19:27:36]	0.000000	ms	gc	array1	Pycket	AllBenchmarks		0	1		nothing
[2014-07-15T19:27:36]	125.000000	ms	total	array1	Pycket	AllBenchmarks		0	1		nothing
[2014-07-15T19:27:43]	5070.000000	ms	cpu	paraffins	Pycket	AllBenchmarks		0	1		nothing
[2014-07-15T19:27:43]	0.000000	ms	gc	paraffins	Pycket	AllBenchmarks		0	1		nothing
[2014-07-15T19:27:43]	5070.000000	ms	total	paraffins	Pycket	AllBenchmarks		0	1		nothing
[2014-07-15T19:27:47]	2438.000000	ms	cpu	divrec	Pycket	AllBenchmarks		0	1		nothing
[2014-07-15T19:27:47]	0.000000	ms	gc	divrec	Pycket	AllBenchmarks		0	1		nothing
[2014-07-15T19:27:47]	2438.000000	ms	total	divrec	Pycket	AllBenchmarks		0	1		nothing
[2014-07-15T19:27:48]	118.000000	ms	cpu	string	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:27:48]	62.000000	ms	gc	string	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:27:48]	119.000000	ms	total	string	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:27:51]	2248.000000	ms	cpu	cpstak	Pycket	AllBenchmarks		0	1		nothing
[2014-07-15T19:27:51]	0.000000	ms	gc	cpstak	Pycket	AllBenchmarks		0	1		nothing
[2014-07-15T19:27:51]	2248.000000	ms	total	cpstak	Pycket	AllBenchmarks		0	1		nothing
[2014-07-15T19:49:18]	626.000000	ms	cpu	gcbench	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:49:18]	126.000000	ms	gc	gcbench	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:49:18]	625.000000	ms	total	gcbench	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:50:05]	658.000000	ms	cpu	mbrot	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:50:05]	75.000000	ms	gc	mbrot	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:50:05]	657.000000	ms	total	mbrot	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:51:26]	14951.000000	ms	cpu	gcold	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:51:26]	9709.000000	ms	gc	gcold	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:51:26]	14920.000000	ms	total	gcold	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:52:51]	737.000000	ms	cpu	graphs	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:52:51]	30.000000	ms	gc	graphs	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:52:51]	737.000000	ms	total	graphs	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:52:54]	895.000000	ms	cpu	destruc	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:52:54]	32.000000	ms	gc	destruc	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:52:54]	895.000000	ms	total	destruc	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:53:09]	65.000000	ms	cpu	ack	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:53:09]	0.000000	ms	gc	ack	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:53:09]	65.000000	ms	total	ack	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:54:41]	746.000000	ms	cpu	diviter	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:54:41]	68.000000	ms	gc	diviter	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:54:41]	745.000000	ms	total	diviter	Racket	AllBenchmarks		0	1		nothing
[2014-07-15T19:54:42]	373.000000	ms	cpu	nucleic	Racket	AllBenchmarks		0	1		nothing
