#!/usr/local/bin/rebench -d rebench_0.6.conf ShootoutBenchmarksPycket
[2015-02-23T13:34:14]	5918.000000	ms	cpu	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:14]	0.000000	ms	gc	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:14]	5918.000000	ms	total	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:21]	5818.000000	ms	cpu	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:21]	0.000000	ms	gc	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:21]	5818.000000	ms	total	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:27]	5836.000000	ms	cpu	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:27]	0.000000	ms	gc	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:27]	5836.000000	ms	total	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:33]	5798.000000	ms	cpu	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:33]	0.000000	ms	gc	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:33]	5798.000000	ms	total	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:40]	5830.000000	ms	cpu	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:40]	0.000000	ms	gc	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:40]	5830.000000	ms	total	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:46]	5777.000000	ms	cpu	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:46]	0.000000	ms	gc	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:46]	5777.000000	ms	total	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:52]	5808.000000	ms	cpu	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:52]	0.000000	ms	gc	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:52]	5808.000000	ms	total	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:59]	5782.000000	ms	cpu	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:59]	0.000000	ms	gc	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:34:59]	5782.000000	ms	total	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:35:05]	5814.000000	ms	cpu	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:35:05]	0.000000	ms	gc	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:35:05]	5814.000000	ms	total	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:35:11]	5785.000000	ms	cpu	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:35:11]	0.000000	ms	gc	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:35:11]	5785.000000	ms	total	mandelbrot	Pycket	ShootoutBenchmarks	5000	0	1		
[2015-02-23T13:35:27]	14644.000000	ms	cpu	lists	Pycket	ShootoutBenchmarks	2000	0	1		
[2015-02-23T13:35:27]	0.000000	ms	gc	lists	Pycket	ShootoutBenchmarks	2000	0	1		
[2015-02-23T13:35:27]	14644.000000	ms	total	lists	Pycket	ShootoutBenchmarks	2000	0	1		
[2015-02-23T13:35:44]	15250.000000	ms	cpu	lists	Pycket	ShootoutBenchmarks	2000	0	1		
[2015-02-23T13:35:44]	0.000000	ms	gc	lists	Pycket	ShootoutBenchmarks	2000	0	1		
[2015-02-23T13:35:44]	15250.000000	ms	total	lists	Pycket	ShootoutBenchmarks	2000	0	1		
[2015-02-23T13:36:00]	14891.000000	ms	cpu	lists	Pycket	ShootoutBenchmarks	2000	0	1		
[2015-02-23T13:36:00]	0.000000	ms	gc	lists	Pycket	ShootoutBenchmarks	2000	0	1		
[2015-02-23T13:36:00]	14891.000000	ms	total	lists	Pycket	ShootoutBenchmarks	2000	0	1		
[2015-02-23T13:36:17]	14876.000000	ms	cpu	lists	Pycket	ShootoutBenchmarks	2000	0	1		
