#!/usr/local/bin/rebench -d -v -c rebench_0.6.conf ComparePycketsFast
[2014-11-12T21:41:06]	4776.000000	ms	cpu	tail	PycketCallgraph	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:41:06]	0.000000	ms	gc	tail	PycketCallgraph	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:41:06]	4776.000000	ms	total	tail	PycketCallgraph	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:41:12]	2896.000000	ms	cpu	wordfreq	PycketNoTypeSizeSpecialization	ShootoutBenchmarks	sumcol-20000	0	1		
[2014-11-12T21:41:12]	0.000000	ms	gc	wordfreq	PycketNoTypeSizeSpecialization	ShootoutBenchmarks	sumcol-20000	0	1		
[2014-11-12T21:41:12]	2896.000000	ms	total	wordfreq	PycketNoTypeSizeSpecialization	ShootoutBenchmarks	sumcol-20000	0	1		
[2014-11-12T21:41:19]	6164.000000	ms	cpu	tak	PycketCallgraph	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:41:19]	0.000000	ms	gc	tak	PycketCallgraph	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:41:19]	6164.000000	ms	total	tak	PycketCallgraph	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:41:25]	5292.000000	ms	cpu	mbrot	PycketCallgraph	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:41:25]	0.000000	ms	gc	mbrot	PycketCallgraph	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:41:25]	5292.000000	ms	total	mbrot	PycketCallgraph	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:41:32]	5980.000000	ms	cpu	takl	PycketCallgraph	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:41:32]	0.000000	ms	gc	takl	PycketCallgraph	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:41:32]	5980.000000	ms	total	takl	PycketCallgraph	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:41:38]	4776.000000	ms	cpu	trav1	PycketCallgraph	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:41:38]	0.000000	ms	gc	trav1	PycketCallgraph	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:41:38]	4776.000000	ms	total	trav1	PycketCallgraph	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:43:09]	90173.000000	ms	cpu	fft	PycketNoPruneEnv	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:43:09]	0.000000	ms	gc	fft	PycketNoPruneEnv	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:43:09]	90173.000000	ms	total	fft	PycketNoPruneEnv	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:43:14]	4472.000000	ms	cpu	trav2	PycketCallgraph	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:43:14]	0.000000	ms	gc	trav2	PycketCallgraph	CrossBenchmarksNothing		0	1		nothing
[2014-11-12T21:43:14]	4472.000000	ms	total	trav2	PycketCallgraph	CrossBenchmarksNothing		0	1		nothing
