#!/usr/local/bin/rebench -q -d -o 20141113_rebench.log rebench_0.6.conf ShootoutBenchmarks
[2014-11-13T19:24:18]	14980.000000	ms	cpu	partialsums	Racket	ShootoutBenchmarks	15000000	0	1		
[2014-11-13T19:24:18]	792.000000	ms	gc	partialsums	Racket	ShootoutBenchmarks	15000000	0	1		
[2014-11-13T19:24:18]	14968.000000	ms	total	partialsums	Racket	ShootoutBenchmarks	15000000	0	1		
[2014-11-13T19:24:33]	15096.000000	ms	cpu	partialsums	Racket	ShootoutBenchmarks	15000000	0	1		
[2014-11-13T19:24:33]	768.000000	ms	gc	partialsums	Racket	ShootoutBenchmarks	15000000	0	1		
[2014-11-13T19:24:33]	15082.000000	ms	total	partialsums	Racket	ShootoutBenchmarks	15000000	0	1		
[2014-11-13T19:24:49]	15080.000000	ms	cpu	partialsums	Racket	ShootoutBenchmarks	15000000	0	1		
[2014-11-13T19:24:49]	836.000000	ms	gc	partialsums	Racket	ShootoutBenchmarks	15000000	0	1		
[2014-11-13T19:24:49]	15067.000000	ms	total	partialsums	Racket	ShootoutBenchmarks	15000000	0	1		
[2014-11-13T19:24:53]	3092.000000	ms	cpu	heapsort	Racket	ShootoutBenchmarks	1500000	0	1		
[2014-11-13T19:24:53]	128.000000	ms	gc	heapsort	Racket	ShootoutBenchmarks	1500000	0	1		
[2014-11-13T19:24:53]	3087.000000	ms	total	heapsort	Racket	ShootoutBenchmarks	1500000	0	1		
[2014-11-13T19:24:56]	3088.000000	ms	cpu	heapsort	Racket	ShootoutBenchmarks	1500000	0	1		
[2014-11-13T19:24:56]	128.000000	ms	gc	heapsort	Racket	ShootoutBenchmarks	1500000	0	1		
[2014-11-13T19:24:56]	3085.000000	ms	total	heapsort	Racket	ShootoutBenchmarks	1500000	0	1		
[2014-11-13T19:25:00]	3088.000000	ms	cpu	heapsort	Racket	ShootoutBenchmarks	1500000	0	1		
[2014-11-13T19:25:00]	128.000000	ms	gc	heapsort	Racket	ShootoutBenchmarks	1500000	0	1		
[2014-11-13T19:25:00]	3082.000000	ms	total	heapsort	Racket	ShootoutBenchmarks	1500000	0	1		
[2014-11-13T19:25:06]	5240.000000	ms	cpu	lists	Racket	ShootoutBenchmarks	2000	0	1		
[2014-11-13T19:25:06]	1052.000000	ms	gc	lists	Racket	ShootoutBenchmarks	2000	0	1		
[2014-11-13T19:25:06]	5234.000000	ms	total	lists	Racket	ShootoutBenchmarks	2000	0	1		
[2014-11-13T19:25:12]	5296.000000	ms	cpu	lists	Racket	ShootoutBenchmarks	2000	0	1		
[2014-11-13T19:25:12]	1076.000000	ms	gc	lists	Racket	ShootoutBenchmarks	2000	0	1		
[2014-11-13T19:25:12]	5290.000000	ms	total	lists	Racket	ShootoutBenchmarks	2000	0	1		
[2014-11-13T19:25:18]	5328.000000	ms	cpu	lists	Racket	ShootoutBenchmarks	2000	0	1		
[2014-11-13T19:25:18]	1108.000000	ms	gc	lists	Racket	ShootoutBenchmarks	2000	0	1		
[2014-11-13T19:25:18]	5323.000000	ms	total	lists	Racket	ShootoutBenchmarks	2000	0	1		
[2014-11-13T19:25:26]	5332.000000	ms	cpu	moments	Racket	ShootoutBenchmarks	moments-2000	0	1		
[2014-11-13T19:25:26]	1680.000000	ms	gc	moments	Racket	ShootoutBenchmarks	moments-2000	0	1		
[2014-11-13T19:25:26]	5326.000000	ms	total	moments	Racket	ShootoutBenchmarks	moments-2000	0	1		
[2014-11-13T19:25:33]	5344.000000	ms	cpu	moments	Racket	ShootoutBenchmarks	moments-2000	0	1		
[2014-11-13T19:25:33]	1660.000000	ms	gc	moments	Racket	ShootoutBenchmarks	moments-2000	0	1		
[2014-11-13T19:25:33]	5340.000000	ms	total	moments	Racket	ShootoutBenchmarks	moments-2000	0	1		
[2014-11-13T19:25:40]	5352.000000	ms	cpu	moments	Racket	ShootoutBenchmarks	moments-2000	0	1		
[2014-11-13T19:25:40]	1692.000000	ms	gc	moments	Racket	ShootoutBenchmarks	moments-2000	0	1		
[2014-11-13T19:25:40]	5346.000000	ms	total	moments	Racket	ShootoutBenchmarks	moments-2000	0	1		
[2014-11-13T19:25:41]	392.000000	ms	cpu	meteor	Racket	ShootoutBenchmarks	200000	0	1		
[2014-11-13T19:25:41]	4.000000	ms	gc	meteor	Racket	ShootoutBenchmarks	200000	0	1		
[2014-11-13T19:25:41]	394.000000	ms	total	meteor	Racket	ShootoutBenchmarks	200000	0	1		
[2014-11-13T19:25:42]	396.000000	ms	cpu	meteor	Racket	ShootoutBenchmarks	200000	0	1		
[2014-11-13T19:25:42]	4.000000	ms	gc	meteor	Racket	ShootoutBenchmarks	200000	0	1		
[2014-11-13T19:25:42]	396.000000	ms	total	meteor	Racket	ShootoutBenchmarks	200000	0	1		
[2014-11-13T19:25:43]	400.000000	ms	cpu	meteor	Racket	ShootoutBenchmarks	200000	0	1		
[2014-11-13T19:25:43]	4.000000	ms	gc	meteor	Racket	ShootoutBenchmarks	200000	0	1		
[2014-11-13T19:25:43]	400.000000	ms	total	meteor	Racket	ShootoutBenchmarks	200000	0	1		
[2014-11-13T19:25:57]	13340.000000	ms	cpu	hash	Racket	ShootoutBenchmarks	4000000	0	1		
[2014-11-13T19:25:57]	5320.000000	ms	gc	hash	Racket	ShootoutBenchmarks	4000000	0	1		
[2014-11-13T19:25:57]	13332.000000	ms	total	hash	Racket	ShootoutBenchmarks	4000000	0	1		
[2014-11-13T19:26:11]	13104.000000	ms	cpu	hash	Racket	ShootoutBenchmarks	4000000	0	1		
[2014-11-13T19:26:11]	5300.000000	ms	gc	hash	Racket	ShootoutBenchmarks	4000000	0	1		
[2014-11-13T19:26:11]	13095.000000	ms	total	hash	Racket	ShootoutBenchmarks	4000000	0	1		
[2014-11-13T19:26:25]	13128.000000	ms	cpu	hash	Racket	ShootoutBenchmarks	4000000	0	1		
[2014-11-13T19:26:25]	5256.000000	ms	gc	hash	Racket	ShootoutBenchmarks	4000000	0	1		
[2014-11-13T19:26:25]	13120.000000	ms	total	hash	Racket	ShootoutBenchmarks	4000000	0	1		
[2014-11-13T19:26:36]	10896.000000	ms	cpu	nbody-vec	Racket	ShootoutBenchmarks	15000000	0	1		
[2014-11-13T19:26:36]	352.000000	ms	gc	nbody-vec	Racket	ShootoutBenchmarks	15000000	0	1		
[2014-11-13T19:26:36]	10884.000000	ms	total	nbody-vec	Racket	ShootoutBenchmarks	15000000	0	1		
[2014-11-13T19:26:49]	11684.000000	ms	cpu	nbody-vec	Racket	ShootoutBenchmarks	15000000	0	1		
[2014-11-13T19:26:49]	352.000000	ms	gc	nbody-vec	Racket	ShootoutBenchmarks	15000000	0	1		
[2014-11-13T19:26:49]	11672.000000	ms	total	nbody-vec	Racket	ShootoutBenchmarks	15000000	0	1		
[2014-11-13T19:27:00]	10944.000000	ms	cpu	nbody-vec	Racket	ShootoutBenchmarks	15000000	0	1		
[2014-11-13T19:27:00]	332.000000	ms	gc	nbody-vec	Racket	ShootoutBenchmarks	15000000	0	1		
[2014-11-13T19:27:00]	10936.000000	ms	total	nbody-vec	Racket	ShootoutBenchmarks	15000000	0	1		
[2014-11-13T19:27:07]	6296.000000	ms	cpu	nsievebits	Racket	ShootoutBenchmarks	12	0	1		
[2014-11-13T19:27:07]	4.000000	ms	gc	nsievebits	Racket	ShootoutBenchmarks	12	0	1		
[2014-11-13T19:27:07]	6291.000000	ms	total	nsievebits	Racket	ShootoutBenchmarks	12	0	1		
[2014-11-13T19:27:14]	6308.000000	ms	cpu	nsievebits	Racket	ShootoutBenchmarks	12	0	1		
[2014-11-13T19:27:14]	0.000000	ms	gc	nsievebits	Racket	ShootoutBenchmarks	12	0	1		
[2014-11-13T19:27:14]	6302.000000	ms	total	nsievebits	Racket	ShootoutBenchmarks	12	0	1		
[2014-11-13T19:27:21]	6300.000000	ms	cpu	nsievebits	Racket	ShootoutBenchmarks	12	0	1		
[2014-11-13T19:27:21]	0.000000	ms	gc	nsievebits	Racket	ShootoutBenchmarks	12	0	1		
[2014-11-13T19:27:21]	6298.000000	ms	total	nsievebits	Racket	ShootoutBenchmarks	12	0	1		
[2014-11-13T19:27:32]	8156.000000	ms	cpu	wordfreq	Racket	ShootoutBenchmarks	sumcol-20000	0	1		
[2014-11-13T19:27:32]	68.000000	ms	gc	wordfreq	Racket	ShootoutBenchmarks	sumcol-20000	0	1		
[2014-11-13T19:27:32]	8143.000000	ms	total	wordfreq	Racket	ShootoutBenchmarks	sumcol-20000	0	1		
[2014-11-13T19:27:43]	8144.000000	ms	cpu	wordfreq	Racket	ShootoutBenchmarks	sumcol-20000	0	1		
[2014-11-13T19:27:43]	68.000000	ms	gc	wordfreq	Racket	ShootoutBenchmarks	sumcol-20000	0	1		
[2014-11-13T19:27:43]	8131.000000	ms	total	wordfreq	Racket	ShootoutBenchmarks	sumcol-20000	0	1		
[2014-11-13T19:27:54]	8128.000000	ms	cpu	wordfreq	Racket	ShootoutBenchmarks	sumcol-20000	0	1		
[2014-11-13T19:27:54]	68.000000	ms	gc	wordfreq	Racket	ShootoutBenchmarks	sumcol-20000	0	1		
[2014-11-13T19:27:54]	8115.000000	ms	total	wordfreq	Racket	ShootoutBenchmarks	sumcol-20000	0	1		
[2014-11-13T19:28:02]	6580.000000	ms	cpu	mandelbrot	Racket	ShootoutBenchmarks	5000	0	1		
[2014-11-13T19:28:02]	0.000000	ms	gc	mandelbrot	Racket	ShootoutBenchmarks	5000	0	1		
[2014-11-13T19:28:02]	6578.000000	ms	total	mandelbrot	Racket	ShootoutBenchmarks	5000	0	1		
[2014-11-13T19:28:09]	6520.000000	ms	cpu	mandelbrot	Racket	ShootoutBenchmarks	5000	0	1		
[2014-11-13T19:28:09]	0.000000	ms	gc	mandelbrot	Racket	ShootoutBenchmarks	5000	0	1		
[2014-11-13T19:28:09]	6507.000000	ms	total	mandelbrot	Racket	ShootoutBenchmarks	5000	0	1		
[2014-11-13T19:28:16]	6532.000000	ms	cpu	mandelbrot	Racket	ShootoutBenchmarks	5000	0	1		
[2014-11-13T19:28:16]	0.000000	ms	gc	mandelbrot	Racket	ShootoutBenchmarks	5000	0	1		
[2014-11-13T19:28:16]	6519.000000	ms	total	mandelbrot	Racket	ShootoutBenchmarks	5000	0	1		
[2014-11-13T19:28:25]	6500.000000	ms	cpu	spellcheck	Racket	ShootoutBenchmarks	ulysses	0	1		
[2014-11-13T19:28:25]	224.000000	ms	gc	spellcheck	Racket	ShootoutBenchmarks	ulysses	0	1		
[2014-11-13T19:28:25]	6512.000000	ms	total	spellcheck	Racket	ShootoutBenchmarks	ulysses	0	1		
[2014-11-13T19:28:34]	6488.000000	ms	cpu	spellcheck	Racket	ShootoutBenchmarks	ulysses	0	1		
[2014-11-13T19:28:34]	224.000000	ms	gc	spellcheck	Racket	ShootoutBenchmarks	ulysses	0	1		
[2014-11-13T19:28:34]	6482.000000	ms	total	spellcheck	Racket	ShootoutBenchmarks	ulysses	0	1		
[2014-11-13T19:28:44]	6616.000000	ms	cpu	spellcheck	Racket	ShootoutBenchmarks	ulysses	0	1		
[2014-11-13T19:28:44]	224.000000	ms	gc	spellcheck	Racket	ShootoutBenchmarks	ulysses	0	1		
[2014-11-13T19:28:44]	6610.000000	ms	total	spellcheck	Racket	ShootoutBenchmarks	ulysses	0	1		
[2014-11-13T19:28:58]	14032.000000	ms	cpu	pidigits1	Racket	ShootoutBenchmarks	20000	0	1		
[2014-11-13T19:28:58]	0.000000	ms	gc	pidigits1	Racket	ShootoutBenchmarks	20000	0	1		
[2014-11-13T19:28:58]	14021.000000	ms	total	pidigits1	Racket	ShootoutBenchmarks	20000	0	1		
[2014-11-13T19:29:13]	14032.000000	ms	cpu	pidigits1	Racket	ShootoutBenchmarks	20000	0	1		
[2014-11-13T19:29:13]	0.000000	ms	gc	pidigits1	Racket	ShootoutBenchmarks	20000	0	1		
[2014-11-13T19:29:13]	14021.000000	ms	total	pidigits1	Racket	ShootoutBenchmarks	20000	0	1		
[2014-11-13T19:29:28]	14040.000000	ms	cpu	pidigits1	Racket	ShootoutBenchmarks	20000	0	1		
[2014-11-13T19:29:28]	0.000000	ms	gc	pidigits1	Racket	ShootoutBenchmarks	20000	0	1		
[2014-11-13T19:29:28]	14028.000000	ms	total	pidigits1	Racket	ShootoutBenchmarks	20000	0	1		
[2014-11-13T19:29:38]	10088.000000	ms	cpu	matrix	Racket	ShootoutBenchmarks	25000	0	1		
[2014-11-13T19:29:38]	56.000000	ms	gc	matrix	Racket	ShootoutBenchmarks	25000	0	1		
[2014-11-13T19:29:38]	10078.000000	ms	total	matrix	Racket	ShootoutBenchmarks	25000	0	1		
[2014-11-13T19:29:49]	10064.000000	ms	cpu	matrix	Racket	ShootoutBenchmarks	25000	0	1		
[2014-11-13T19:29:49]	40.000000	ms	gc	matrix	Racket	ShootoutBenchmarks	25000	0	1		
[2014-11-13T19:29:49]	10059.000000	ms	total	matrix	Racket	ShootoutBenchmarks	25000	0	1		
[2014-11-13T19:29:59]	10068.000000	ms	cpu	matrix	Racket	ShootoutBenchmarks	25000	0	1		
[2014-11-13T19:29:59]	224.000000	ms	gc	matrix	Racket	ShootoutBenchmarks	25000	0	1		
[2014-11-13T19:29:59]	10058.000000	ms	total	matrix	Racket	ShootoutBenchmarks	25000	0	1		
[2014-11-13T19:30:11]	10884.000000	ms	cpu	nbody	Racket	ShootoutBenchmarks	8000000	0	1		
[2014-11-13T19:30:11]	740.000000	ms	gc	nbody	Racket	ShootoutBenchmarks	8000000	0	1		
[2014-11-13T19:30:11]	10875.000000	ms	total	nbody	Racket	ShootoutBenchmarks	8000000	0	1		
[2014-11-13T19:30:23]	10932.000000	ms	cpu	nbody	Racket	ShootoutBenchmarks	8000000	0	1		
[2014-11-13T19:30:23]	868.000000	ms	gc	nbody	Racket	ShootoutBenchmarks	8000000	0	1		
[2014-11-13T19:30:23]	10919.000000	ms	total	nbody	Racket	ShootoutBenchmarks	8000000	0	1		
[2014-11-13T19:30:34]	10944.000000	ms	cpu	nbody	Racket	ShootoutBenchmarks	8000000	0	1		
[2014-11-13T19:30:34]	896.000000	ms	gc	nbody	Racket	ShootoutBenchmarks	8000000	0	1		
[2014-11-13T19:30:34]	10932.000000	ms	total	nbody	Racket	ShootoutBenchmarks	8000000	0	1		
[2014-11-13T19:30:51]	16269.000000	ms	cpu	hash2	Racket	ShootoutBenchmarks	6000	0	1		
[2014-11-13T19:30:51]	0.000000	ms	gc	hash2	Racket	ShootoutBenchmarks	6000	0	1		
[2014-11-13T19:30:51]	16259.000000	ms	total	hash2	Racket	ShootoutBenchmarks	6000	0	1		
[2014-11-13T19:31:08]	16345.000000	ms	cpu	hash2	Racket	ShootoutBenchmarks	6000	0	1		
[2014-11-13T19:31:08]	0.000000	ms	gc	hash2	Racket	ShootoutBenchmarks	6000	0	1		
[2014-11-13T19:31:08]	16331.000000	ms	total	hash2	Racket	ShootoutBenchmarks	6000	0	1		
[2014-11-13T19:31:25]	16197.000000	ms	cpu	hash2	Racket	ShootoutBenchmarks	6000	0	1		
[2014-11-13T19:31:25]	0.000000	ms	gc	hash2	Racket	ShootoutBenchmarks	6000	0	1		
[2014-11-13T19:31:25]	16185.000000	ms	total	hash2	Racket	ShootoutBenchmarks	6000	0	1		
[2014-11-13T19:31:40]	14852.000000	ms	cpu	nsieve	Racket	ShootoutBenchmarks	12	0	1		
[2014-11-13T19:31:40]	8.000000	ms	gc	nsieve	Racket	ShootoutBenchmarks	12	0	1		
[2014-11-13T19:31:40]	14824.000000	ms	total	nsieve	Racket	ShootoutBenchmarks	12	0	1		
[2014-11-13T19:31:55]	14732.000000	ms	cpu	nsieve	Racket	ShootoutBenchmarks	12	0	1		
[2014-11-13T19:31:55]	4.000000	ms	gc	nsieve	Racket	ShootoutBenchmarks	12	0	1		
[2014-11-13T19:31:55]	14701.000000	ms	total	nsieve	Racket	ShootoutBenchmarks	12	0	1		
[2014-11-13T19:32:11]	14664.000000	ms	cpu	nsieve	Racket	ShootoutBenchmarks	12	0	1		
[2014-11-13T19:32:11]	4.000000	ms	gc	nsieve	Racket	ShootoutBenchmarks	12	0	1		
[2014-11-13T19:32:11]	14640.000000	ms	total	nsieve	Racket	ShootoutBenchmarks	12	0	1		
[2014-11-13T19:32:15]	4164.000000	ms	cpu	ary	Pycket	ShootoutBenchmarks	1700000	0	1		
[2014-11-13T19:32:15]	0.000000	ms	gc	ary	Pycket	ShootoutBenchmarks	1700000	0	1		
[2014-11-13T19:32:15]	4164.000000	ms	total	ary	Pycket	ShootoutBenchmarks	1700000	0	1		
[2014-11-13T19:32:19]	4172.000000	ms	cpu	ary	Pycket	ShootoutBenchmarks	1700000	0	1		
[2014-11-13T19:32:19]	0.000000	ms	gc	ary	Pycket	ShootoutBenchmarks	1700000	0	1		
[2014-11-13T19:32:19]	4172.000000	ms	total	ary	Pycket	ShootoutBenchmarks	1700000	0	1		
[2014-11-13T19:32:24]	4168.000000	ms	cpu	ary	Pycket	ShootoutBenchmarks	1700000	0	1		
[2014-11-13T19:32:24]	0.000000	ms	gc	ary	Pycket	ShootoutBenchmarks	1700000	0	1		
[2014-11-13T19:32:24]	4168.000000	ms	total	ary	Pycket	ShootoutBenchmarks	1700000	0	1		
