#!/usr/local/bin/rebench -d -v rebench_0.6.conf CrossBenchmarks
[2014-10-31T00:14:27]	1080.000000	ms	cpu	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:27]	328.000000	ms	gc	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:27]	1083.000000	ms	total	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:29]	1084.000000	ms	cpu	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:29]	348.000000	ms	gc	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:29]	1082.000000	ms	total	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:31]	1088.000000	ms	cpu	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:31]	344.000000	ms	gc	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:31]	1088.000000	ms	total	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:32]	1092.000000	ms	cpu	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:32]	316.000000	ms	gc	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:32]	1087.000000	ms	total	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:34]	1084.000000	ms	cpu	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:34]	340.000000	ms	gc	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:34]	1082.000000	ms	total	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:36]	1088.000000	ms	cpu	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:36]	332.000000	ms	gc	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:36]	1086.000000	ms	total	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:37]	1072.000000	ms	cpu	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:37]	336.000000	ms	gc	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:37]	1072.000000	ms	total	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:39]	1092.000000	ms	cpu	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:39]	332.000000	ms	gc	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:14:39]	1088.000000	ms	total	gcbench	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:15:42]	4860.000000	ms	cpu	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:15:42]	4877.000000	ms	total	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:15:47]	4876.000000	ms	cpu	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:15:47]	4887.000000	ms	total	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:15:52]	4864.000000	ms	cpu	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:15:52]	4883.000000	ms	total	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:15:57]	4872.000000	ms	cpu	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:15:57]	4879.000000	ms	total	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:02]	4876.000000	ms	cpu	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:02]	4888.000000	ms	total	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:07]	4868.000000	ms	cpu	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:07]	4891.000000	ms	total	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:12]	4880.000000	ms	cpu	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:12]	4895.000000	ms	total	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:17]	4868.000000	ms	cpu	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:17]	4879.000000	ms	total	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:23]	4896.000000	ms	cpu	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:23]	4902.000000	ms	total	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:28]	4864.000000	ms	cpu	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:28]	4880.000000	ms	total	fibfp	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:29]	604.000000	ms	cpu	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:29]	602.000000	ms	total	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:29]	604.000000	ms	cpu	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:29]	601.000000	ms	total	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:30]	600.000000	ms	cpu	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:30]	601.000000	ms	total	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:31]	600.000000	ms	cpu	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:31]	600.000000	ms	total	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:32]	600.000000	ms	cpu	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:32]	601.000000	ms	total	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:33]	600.000000	ms	cpu	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:33]	601.000000	ms	total	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:34]	604.000000	ms	cpu	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:34]	602.000000	ms	total	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:35]	600.000000	ms	cpu	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:35]	605.000000	ms	total	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:35]	600.000000	ms	cpu	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:35]	602.000000	ms	total	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:36]	604.000000	ms	cpu	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:36]	605.000000	ms	total	fib	Larceny	CrossBenchmarks		0	1		unsafe
[2014-10-31T00:16:40]	1200.000000	ms	cpu	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:40]	1208.000000	ms	total	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:41]	1196.000000	ms	cpu	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:41]	1213.000000	ms	total	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:43]	1208.000000	ms	cpu	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:43]	1213.000000	ms	total	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:44]	1212.000000	ms	cpu	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:44]	1213.000000	ms	total	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:46]	1208.000000	ms	cpu	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:46]	1212.000000	ms	total	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:47]	1208.000000	ms	cpu	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:47]	1213.000000	ms	total	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:49]	1200.000000	ms	cpu	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:49]	1212.000000	ms	total	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:50]	1184.000000	ms	cpu	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:50]	1213.000000	ms	total	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:52]	1208.000000	ms	cpu	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:52]	1212.000000	ms	total	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:53]	1204.000000	ms	cpu	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:16:53]	1214.000000	ms	total	deriv	Larceny	CrossBenchmarks		0	1		nothing
[2014-10-31T00:17:01]	6660.000000	ms	cpu	cpstak	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:17:01]	804.000000	ms	gc	cpstak	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:17:01]	6654.000000	ms	total	cpstak	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:17:08]	6680.000000	ms	cpu	cpstak	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:17:08]	952.000000	ms	gc	cpstak	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:17:08]	6674.000000	ms	total	cpstak	Racket	CrossBenchmarks		0	1		fixflo
[2014-10-31T00:17:15]	6676.000000	ms	cpu	cpstak	Racket	CrossBenchmarks		0	1		fixflo
