[2015-06-10T14:47:13]	3044.000000	ms	cpu	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:13]	0.000000	ms	gc	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:13]	3044.000000	ms	total	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:18]	2963.000000	ms	cpu	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:18]	0.000000	ms	gc	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:18]	2963.000000	ms	total	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:23]	3111.000000	ms	cpu	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:23]	0.000000	ms	gc	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:23]	3111.000000	ms	total	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:27]	3045.000000	ms	cpu	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:27]	0.000000	ms	gc	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:27]	3045.000000	ms	total	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:32]	3018.000000	ms	cpu	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:32]	0.000000	ms	gc	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:32]	3018.000000	ms	total	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:37]	3015.000000	ms	cpu	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:37]	0.000000	ms	gc	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:37]	3015.000000	ms	total	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:41]	3010.000000	ms	cpu	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:41]	0.000000	ms	gc	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:41]	3010.000000	ms	total	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:46]	3017.000000	ms	cpu	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:46]	0.000000	ms	gc	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:46]	3017.000000	ms	total	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:51]	3044.000000	ms	cpu	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:51]	0.000000	ms	gc	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:51]	3044.000000	ms	total	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:56]	3159.000000	ms	cpu	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:56]	0.000000	ms	gc	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:47:56]	3159.000000	ms	total	parsing	Pycket	CrossBenchmarks		0	1		nothing
[2015-06-10T14:48:04]	4125.000000	ms	cpu	fibfp	Pycket	CrossBenchmarks		0	1		fixflo
[2015-06-10T14:48:04]	0.000000	ms	gc	fibfp	Pycket	CrossBenchmarks		0	1		fixflo
[2015-06-10T14:48:04]	4125.000000	ms	total	fibfp	Pycket	CrossBenchmarks		0	1		fixflo
[2015-06-10T14:48:08]	3888.000000	ms	cpu	fibfp	Pycket	CrossBenchmarks		0	1		fixflo
[2015-06-10T14:48:08]	0.000000	ms	gc	fibfp	Pycket	CrossBenchmarks		0	1		fixflo
[2015-06-10T14:48:08]	3888.000000	ms	total	fibfp	Pycket	CrossBenchmarks		0	1		fixflo
[2015-06-10T14:48:13]	3905.000000	ms	cpu	fibfp	Pycket	CrossBenchmarks		0	1		fixflo
[2015-06-10T14:48:13]	0.000000	ms	gc	fibfp	Pycket	CrossBenchmarks		0	1		fixflo
[2015-06-10T14:48:13]	3905.000000	ms	total	fibfp	Pycket	CrossBenchmarks		0	1		fixflo
[2015-06-10T14:48:18]	4118.000000	ms	cpu	fibfp	Pycket	CrossBenchmarks		0	1		fixflo
[2015-06-10T14:48:18]	0.000000	ms	gc	fibfp	Pycket	CrossBenchmarks		0	1		fixflo
[2015-06-10T14:48:18]	4118.000000	ms	total	fibfp	Pycket	CrossBenchmarks		0	1		fixflo
[2015-06-10T14:48:23]	3923.000000	ms	cpu	fibfp	Pycket	CrossBenchmarks		0	1		fixflo
[2015-06-10T14:48:23]	0.000000	ms	gc	fibfp	Pycket	CrossBenchmarks		0	1		fixflo
[2015-06-10T14:48:23]	3923.000000	ms	total	fibfp	Pycket	CrossBenchmarks		0	1		fixflo
[2015-06-10T14:48:27]	3855.000000	ms	cpu	fibfp	Pycket	CrossBenchmarks		0	1		fixflo
