#!/usr/local/bin/rebench -d rebench_0.6.conf CrossBenchmarksPycket
[2015-02-23T10:29:36]	4841.000000	ms	cpu	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:29:36]	0.000000	ms	gc	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:29:36]	4841.000000	ms	total	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:29:42]	4845.000000	ms	cpu	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:29:42]	0.000000	ms	gc	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:29:42]	4845.000000	ms	total	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:29:47]	4839.000000	ms	cpu	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:29:47]	0.000000	ms	gc	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:29:47]	4839.000000	ms	total	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:29:53]	4846.000000	ms	cpu	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:29:53]	0.000000	ms	gc	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:29:53]	4846.000000	ms	total	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:29:59]	4844.000000	ms	cpu	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:29:59]	0.000000	ms	gc	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:29:59]	4844.000000	ms	total	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:05]	4844.000000	ms	cpu	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:05]	0.000000	ms	gc	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:05]	4844.000000	ms	total	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:10]	4842.000000	ms	cpu	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:10]	0.000000	ms	gc	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:10]	4842.000000	ms	total	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:16]	4847.000000	ms	cpu	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:16]	0.000000	ms	gc	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:16]	4847.000000	ms	total	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:22]	4857.000000	ms	cpu	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:22]	0.000000	ms	gc	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:22]	4857.000000	ms	total	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:28]	4842.000000	ms	cpu	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:28]	0.000000	ms	gc	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:28]	4842.000000	ms	total	fft	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:35]	6157.000000	ms	cpu	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:35]	0.000000	ms	gc	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:35]	6157.000000	ms	total	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:43]	6185.000000	ms	cpu	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:43]	0.000000	ms	gc	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:43]	6185.000000	ms	total	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:51]	6146.000000	ms	cpu	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:51]	0.000000	ms	gc	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:51]	6146.000000	ms	total	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:59]	6046.000000	ms	cpu	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:59]	0.000000	ms	gc	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:30:59]	6046.000000	ms	total	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:31:07]	6114.000000	ms	cpu	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:31:07]	0.000000	ms	gc	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:31:07]	6114.000000	ms	total	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:31:14]	6168.000000	ms	cpu	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:31:14]	0.000000	ms	gc	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:31:14]	6168.000000	ms	total	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:31:22]	6173.000000	ms	cpu	earley	Pycket	CrossBenchmarks		0	1		fixflo
[2015-02-23T10:31:22]	0.000000	ms	gc	earley	Pycket	CrossBenchmarks		0	1		fixflo
